z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.396976,0.388729,1.000000,0.591126,0.019693,-0.264314,0.123003
0.394307,0.388361,1.000000,0.585366,0.020558,-0.254588,0.187080
0.393921,0.389797,1.000000,0.610324,0.022583,-0.399618,0.236281
0.391893,0.388488,1.000000,0.608596,0.023523,-0.289773,0.178784
0.390225,0.388977,1.000000,0.613012,0.025033,-0.346698,0.141883
0.388734,0.389978,1.000000,0.626451,0.026255,-0.403623,0.276329
0.386856,0.389923,1.000000,0.646034,0.026196,-0.352991,0.127008
0.385600,0.389194,1.000000,0.647954,0.025948,-0.291490,0.256877
0.385954,0.389931,1.000000,0.679055,0.027055,-0.368724,0.312944
0.386880,0.391480,1.000000,0.701518,0.028551,-0.461406,0.280906
0.386336,0.390696,1.000000,0.675792,0.029417,-0.380452,0.266603
0.387766,0.392223,1.000000,0.679247,0.032142,-0.433659,0.211966
0.387624,0.394190,1.000000,0.665616,0.034890,-0.495732,0.337544
0.387720,0.394670,1.000000,0.659281,0.036835,-0.508319,0.253444
0.385831,0.392253,1.000000,0.666768,0.037107,-0.473992,0.205101
0.382869,0.388955,1.000000,0.679439,0.037832,-0.402193,0.241716
0.380249,0.384609,1.000000,0.684431,0.038520,-0.366722,0.100119
0.376757,0.379392,1.000000,0.705165,0.038413,-0.341549,0.231990
0.373454,0.376185,1.000000,0.721868,0.038861,-0.256305,0.165053
0.375608,0.376613,1.000000,0.744907,0.041737,-0.304362,0.252300
0.375866,0.375289,1.000000,0.747978,0.043128,-0.400476,0.127580
0.375094,0.370586,1.000000,0.747018,0.044034,-0.359570,0.191657
0.372425,0.368780,1.000000,0.742027,0.044791,-0.423361,0.232276
0.370951,0.368600,1.000000,0.728012,0.045499,-0.504886,0.144171
0.372322,0.369109,1.000000,0.684431,0.046206,-0.337544,0.146460
0.376737,0.369976,1.000000,0.696526,0.047818,-0.424505,0.156186
0.384882,0.375389,1.000000,0.703054,0.053584,-0.646197,0.326960
0.389538,0.375395,0.998485,0.723596,0.056595,-0.479141,0.356710
0.390367,0.371814,0.996970,0.733963,0.057537,-0.442812,0.270321
0.388459,0.369426,0.996970,0.744907,0.057410,-0.480572,0.137878
0.384958,0.366788,0.995455,0.751626,0.055441,-0.394755,0.186794
0.380444,0.363521,0.992424,0.748554,0.051990,-0.249153,0.133301
0.374105,0.361831,0.992424,0.752202,0.049016,-0.330107,0.141311
0.367787,0.361026,0.989394,0.742027,0.047140,-0.270321,0.114994
0.363095,0.360073,0.983333,0.755658,0.045787,-0.263456,0.101263
0.360074,0.358778,0.974242,0.743563,0.045392,-0.343837,0.183933
0.356454,0.358706,0.974242,0.751434,0.045954,-0.276901,0.225697
0.357833,0.361234,0.966667,0.787719,0.048143,-0.310083,0.220262
0.356889,0.360195,0.960606,0.783688,0.048885,-0.290917,0.286913
0.360030,0.361563,0.960606,0.789447,0.051667,-0.498021,0.291203
0.360651,0.362998,0.957576,0.815173,0.053243,-0.362717,0.329821
0.354972,0.359093,0.954545,0.814022,0.051314,-0.295208,0.167914
0.351209,0.356337,0.953030,0.812678,0.050636,-0.301215,0.141025
0.350804,0.357130,0.953030,0.792327,0.051788,-0.407628,0.092110
0.351289,0.357471,0.948485,0.797895,0.052701,-0.469701,0.252014
0.349325,0.353829,0.943939,0.773320,0.050523,-0.296925,0.166484
0.351486,0.353018,0.943939,0.772745,0.050945,-0.449964,0.146460
0.354350,0.351807,0.939394,0.783496,0.052195,-0.435661,0.296925
0.356311,0.348784,0.934848,0.800391,0.053606,-0.312658,0.113850
0.357219,0.345040,0.930303,0.823621,0.055363,-0.435089,0.213683
0.355856,0.343007,0.930303,0.831108,0.056747,-0.321811,0.240286
0.355251,0.341443,0.927273,0.868738,0.057210,-0.372443,0.138450
0.351717,0.336231,0.910606,0.863362,0.055105,-0.271466,0.143313
0.346657,0.330980,0.910606,0.854915,0.052068,-0.217115,0.052920
0.343164,0.329212,0.893939,0.833988,0.049998,-0.242002,0.146460
0.341964,0.327724,0.875758,0.847043,0.048684,-0.359570,0.120143
0.340555,0.325980,0.854545,0.849347,0.047268,-0.270321,0.152467
0.339477,0.324135,0.854545,0.843779,0.046234,-0.320381,0.149034
0.341833,0.324286,0.813636,0.833604,0.047190,-0.470846,0.168772
0.341237,0.323642,0.750000,0.845315,0.047437,-0.446817,0.268605
0.342063,0.323701,0.750000,0.844163,0.049613,-0.423647,0.273754
0.341182,0.322581,0.668182,0.882561,0.051731,-0.542931,0.402479
0.335889,0.317527,0.583333,0.907135,0.051381,-0.417067,0.419928
0.329158,0.311803,0.496970,0.929597,0.050909,-0.483718,0.397616
0.322209,0.304854,0.496970,0.968955,0.051373,-0.550369,0.269177
0.318851,0.298045,0.416667,0.978746,0.054044,-0.570965,0.435089
0.305194,0.287599,0.346970,0.994297,0.052641,-0.486007,0.127294
0.292141,0.276703,0.346970,1.001208,0.052087,-0.377306,0.201382
0.280021,0.267172,0.213636,1.024055,0.052399,-0.506030,0.268319
0.267411,0.254945,0.139394,1.051509,0.053276,-0.590416,0.440524
0.255502,0.241119,0.077273,1.071859,0.055572,-0.516614,0.251442
0.239932,0.224110,0.077273,1.107761,0.055049,-0.513468,0.059499
0.219019,0.204828,0.053030,1.087026,0.051486,-0.237139,0.080095
0.199579,0.187449,0.019697,1.071475,0.047305,-0.124434,0.007151
0.185050,0.171914,0.019697,1.053044,0.044037,-0.076949,-0.219404
0.169805,0.155614,0.003030,1.022711,0.037924,-0.139022,-0.144458
0.154426,0.138892,0.000000,0.968187,0.029686,0.016591,-0.226269
0.143251,0.126615,0.000000,0.928829,0.022108,0.074660,-0.256019
0.134002,0.115497,0.000000,0.890624,0.014760,0.116424,-0.204815
0.126795,0.106228,0.000000,0.835140,0.008849,0.058069,-0.431942
0.126196,0.100835,0.000000,0.826885,0.005991,0.115852,-0.355280
0.124372,0.099443,0.000000,0.810374,0.004448,0.019166,-0.165626
0.122510,0.097149,-0.025758,0.764105,0.002427,0.025745,-0.145030
0.119537,0.095471,-0.083333,0.732235,0.000060,0.081526,-0.231132
0.119099,0.095752,-0.157576,0.711885,0.000338,0.020024,-0.243432
0.121251,0.098431,-0.157576,0.689039,0.003136,-0.059499,-0.146460
0.124036,0.101168,-0.240909,0.676175,0.006149,-0.145316,-0.091537
0.125910,0.102659,-0.327273,0.680207,0.008013,-0.162479,0.081239
0.126602,0.103254,-0.327273,0.680975,0.008778,-0.197950,0.003719
0.126750,0.103642,-0.419697,0.675408,0.009132,-0.244291,0.096114
0.125310,0.102921,-0.518182,0.673296,0.008538,-0.307223,0.092968
0.121788,0.101077,-0.625758,0.687695,0.007240,-0.173635,0.033468
0.117658,0.097619,-0.625758,0.701134,0.006129,-0.256305,0.157616
0.112979,0.092653,-0.756061,0.708237,0.005323,-0.325530,0.149034
0.105673,0.086496,-0.863636,0.721484,0.004859,-0.282908,0.106126
0.097657,0.078528,-0.863636,0.736459,0.005059,-0.247723,0.127294
0.087778,0.068602,-0.928788,0.751818,0.005923,-0.210250,-0.011156
0.076474,0.056913,-0.974242,0.749514,0.006465,-0.242574,0.037473
0.063959,0.044160,-1.000000,0.758922,0.006535,-0.203957,0.027747
0.050819,0.031786,-1.000000,0.756810,0.006267,-0.159618,-0.039476
0.036947,0.018250,-1.000000,0.746442,0.005132,-0.006865,-0.170775
0.023318,0.004717,-1.000000,0.723212,0.002299,0.002288,-0.133301
0.010899,-0.007846,-1.000000,0.697870,-0.002001,0.075804,-0.262026
-0.000260,-0.018766,-1.000000,0.668496,-0.007395,0.087533,-0.265459
-0.010021,-0.028191,-1.000000,0.630291,-0.013795,0.138164,-0.277759
-0.017548,-0.036533,-1.000000,0.578071,-0.021389,0.191657,-0.427079
-0.024641,-0.043674,-1.000000,0.547161,-0.028593,0.320953,-0.361573
-0.029411,-0.048300,-1.000000,0.500124,-0.033204,0.253444,-0.373301
-0.032001,-0.050938,-1.000000,0.447520,-0.035719,0.229416,-0.445101
-0.033525,-0.052558,-1.000000,0.404899,-0.037261,0.244291,-0.382741
-0.033944,-0.052977,-1.000000,0.368806,-0.037628,0.244577,-0.381025
-0.032701,-0.051686,-1.000000,0.334248,-0.036372,0.181072,-0.332109
-0.030547,-0.049437,-1.000000,0.299307,-0.034151,0.169058,-0.342693
-0.027928,-0.046721,-1.000000,0.265517,-0.031472,0.178784,-0.263170
-0.024399,-0.043048,-1.000000,0.233839,-0.027953,0.156758,-0.284910
-0.020458,-0.038963,-1.000000,0.217904,-0.024034,0.125292,-0.231132
-0.016220,-0.034678,-1.000000,0.197746,-0.019920,0.127866,-0.237139
-0.011862,-0.029888,-1.000000,0.172212,-0.015669,0.104982,-0.211108
-0.007665,-0.024829,-1.000000,0.157813,-0.011640,0.143027,-0.197950
-0.003794,-0.020239,-1.000000,0.134582,-0.007919,0.130441,-0.262884
0.000678,-0.015719,-1.000000,0.123831,-0.003569,0.129011,-0.218260
0.004976,-0.011372,-1.000000,0.102137,0.000710,0.100119,-0.193659
0.009298,-0.006954,-1.000000,0.089850,0.004955,0.121001,-0.200238
0.013502,-0.002943,-1.000000,0.065851,0.008924,0.097545,-0.171633
0.017279,0.000404,-1.000000,0.071995,0.012147,0.116138,-0.202527
0.020639,0.003523,-1.000000,0.052604,0.015237,0.139022,-0.197378
0.023581,0.006561,-1.000000,0.043773,0.018129,0.107270,-0.168772
0.026332,0.009696,-1.000000,0.023998,0.020848,0.125578,-0.171061
0.028596,0.012583,-1.000000,0.016127,0.023024,0.143313,-0.204815
0.029763,0.014421,-1.000000,0.013247,0.024080,0.166484,-0.201668
0.030866,0.016291,-1.000000,-0.007487,0.025208,0.222264,-0.166770
0.031662,0.018813,-1.000000,-0.016511,0.025858,0.207390,-0.214541
0.031020,0.020471,-1.000000,-0.011519,0.025071,0.248295,-0.207103
0.029101,0.020615,-1.000000,-0.013631,0.022879,0.318379,-0.305792
0.027812,0.020093,-1.000000,-0.027646,0.021081,0.338689,-0.294350
0.026871,0.019583,-1.000000,-0.044925,0.019982,0.322097,-0.292634
0.026119,0.019646,-1.000000,-0.065851,0.019241,0.300929,-0.376448
0.025580,0.019730,-1.000000,-0.083514,0.018664,0.327246,-0.277759
0.025333,0.020010,-0.939394,-0.094841,0.018102,0.359857,-0.349273
0.025881,0.019791,-0.834848,-0.133046,0.017085,0.465697,-0.463980
0.027751,0.021565,-0.707576,-0.148597,0.015620,0.368724,-0.370155
0.030432,0.024294,-0.707576,-0.190834,0.012747,0.496305,-0.492872
0.034351,0.028357,-0.568182,-0.229616,0.007934,0.525768,-0.568962
0.040029,0.034850,-0.427273,-0.251118,0.002086,0.636757,-0.660214
0.048777,0.044845,-0.427273,-0.322729,-0.003896,0.612729,-0.512610
0.059538,0.055797,-0.290909,-0.355942,-0.010918,0.650202,-0.642764
0.072638,0.069952,-0.195455,-0.419298,-0.018539,0.618736,-0.689105
0.088816,0.087281,-0.118182,-0.468830,-0.025672,0.605291,-0.624743
0.107413,0.107555,-0.118182,-0.518747,-0.032342,0.613873,-0.536352
0.127766,0.129154,-0.074242,-0.561752,-0.038415,0.606435,-0.508891
0.150073,0.153091,-0.039394,-0.579414,-0.043166,0.499165,-0.400476
0.173139,0.178171,-0.039394,-0.604949,-0.046943,0.451680,-0.257163
0.197622,0.204907,-0.018182,-0.630291,-0.048624,0.367294,-0.260596
0.223073,0.231892,-0.003030,-0.639890,-0.048632,0.210536,-0.175065
0.248280,0.258298,0.000000,-0.645650,-0.046350,0.123576,-0.084100
0.272426,0.284312,0.000000,-0.634514,-0.041974,0.094970,0.022312
0.294955,0.308711,0.000000,-0.602645,-0.035440,0.023170,0.054064
0.316591,0.332024,0.000000,-0.553880,-0.026192,-0.134160,0.193087
0.335561,0.352913,0.000000,-0.504732,-0.014685,-0.219404,0.328677
0.352400,0.370519,0.000000,-0.446752,-0.000183,-0.454541,0.507461
0.363201,0.380937,0.000000,-0.353639,0.012252,-0.457687,0.499165
0.368664,0.386112,0.000000,-0.296043,0.021513,-0.462264,0.506603
0.369806,0.387972,0.000000,-0.226928,0.027580,-0.385315,0.457687
0.368239,0.385975,0.000000,-0.177203,0.030735,-0.338975,0.398760
0.363348,0.380220,0.000000,-0.112504,0.030875,-0.250584,0.300357
0.356564,0.372093,0.000000,-0.088890,0.029784,-0.199666,0.251442
0.348636,0.362296,0.000000,-0.045885,0.028061,-0.147318,0.199952
0.339478,0.351413,0.000000,-0.024574,0.025080,-0.163051,0.149320
0.329211,0.339612,0.000000,-0.008831,0.020804,-0.071228,0.058355
0.318903,0.327051,0.000000,0.001536,0.015520,-0.015161,0.003433
0.308825,0.314480,0.000000,0.001152,0.009342,0.074946,-0.059785
0.298962,0.301884,-0.012121,0.000000,0.001864,0.112992,-0.107556
0.289593,0.289639,-0.012121,-0.019199,-0.006430,0.208248,-0.176782
0.280280,0.279032,-0.071212,-0.014591,-0.015117,0.203671,-0.245149
0.271682,0.270243,-0.153030,-0.026494,-0.023267,0.236281,-0.216543
0.264544,0.262864,-0.246970,-0.051836,-0.030337,0.215113,-0.190512
0.258553,0.256825,-0.246970,-0.052604,-0.036049,0.131299,-0.166770
0.252914,0.251953,-0.337879,-0.052988,-0.040726,0.096400,-0.114994
0.246013,0.247497,-0.436364,-0.068731,-0.044392,0.035185,-0.074946
0.239903,0.242730,-0.436364,-0.058940,-0.046608,0.049487,-0.050918
0.234095,0.236681,-0.528788,-0.039741,-0.047512,0.028605,-0.072372
0.226416,0.229818,-0.633333,-0.031102,-0.047431,-0.024887,0.024029
0.217180,0.222355,-0.743939,-0.012479,-0.045601,-0.080095,0.037187
0.208295,0.212991,-0.743939,0.012479,-0.043070,-0.067223,0.056639
0.197952,0.202025,-0.834848,0.021694,-0.039905,-0.154183,0.132157
0.186547,0.190381,-0.909091,0.052220,-0.036016,-0.133874,0.100977
0.173921,0.177324,-0.909091,0.050684,-0.031829,-0.135304,0.088105
0.160779,0.162743,-0.959091,0.083514,-0.028357,-0.087247,0.052920
0.146703,0.146701,-0.993939,0.078330,-0.025966,-0.048629,0.013159
0.131260,0.131066,-1.000000,0.081594,-0.025085,0.051776,-0.024315
0.116517,0.115077,-1.000000,0.069883,-0.025999,0.137592,-0.148176
0.103390,0.099649,-1.000000,0.058172,-0.028005,0.200238,-0.227413
0.092008,0.086397,-1.000000,0.012479,-0.031418,0.271752,-0.277759
0.081275,0.074514,-1.000000,-0.011711,-0.036780,0.340405,-0.346126
0.071323,0.063939,-1.000000,-0.043005,-0.043244,0.425935,-0.421358
0.063538,0.055722,-1.000000,-0.084474,-0.050056,0.451680,-0.445959
0.056768,0.048905,-1.000000,-0.105592,-0.056837,0.472562,-0.415637
0.052073,0.044353,-1.000000,-0.150325,-0.061407,0.461406,-0.474564
0.049002,0.041331,-1.000000,-0.176819,-0.064301,0.513754,-0.452252
0.046854,0.039327,-1.000000,-0.198514,-0.066368,0.414207,-0.452252
0.046078,0.038454,-1.000000,-0.242287,-0.067142,0.434231,-0.477997
0.046501,0.038830,-1.000000,-0.250734,-0.066716,0.448820,-0.441954
0.047628,0.039861,-1.000000,-0.272428,-0.065645,0.397902,-0.396472
0.049390,0.041527,-1.000000,-0.294507,-0.063920,0.390750,-0.391895
0.051625,0.043809,-1.000000,-0.322921,-0.061690,0.364147,-0.375303
0.054255,0.046440,-1.000000,-0.337128,-0.059067,0.394755,-0.356424
0.056938,0.049123,-1.000000,-0.346151,-0.056374,0.352133,-0.296352
0.060156,0.052341,-1.000000,-0.362470,-0.053226,0.366436,-0.293206
0.063280,0.055417,-1.000000,-0.380709,-0.050120,0.335542,-0.293778
0.066461,0.058549,-1.000000,-0.384548,-0.047009,0.339833,-0.340119
0.069766,0.061807,-1.000000,-0.383972,-0.043759,0.335256,-0.252586
0.073073,0.065162,-1.000000,-0.405859,-0.040499,0.284052,-0.248867
0.075997,0.068134,-1.000000,-0.403747,-0.037577,0.321811,-0.167914
0.078800,0.070937,-1.000000,-0.408547,-0.034818,0.325816,-0.328677
0.081516,0.073701,-1.000000,-0.426977,-0.032219,0.350131,-0.299785
0.084052,0.076189,-1.000000,-0.436769,-0.029679,0.305220,-0.286913
0.086318,0.078503,-1.000000,-0.441568,-0.027413,0.288915,-0.256877
0.088756,0.080988,-1.000000,-0.448288,-0.025014,0.475709,-0.218546
0.090872,0.083057,-1.000000,-0.448864,-0.022901,0.292920,-0.260310
0.092964,0.085149,-1.000000,-0.456351,-0.020913,0.328677,-0.310369
0.094725,0.086957,-1.000000,-0.466719,-0.019133,0.261740,-0.277473
0.096414,0.088647,-1.000000,-0.476894,-0.017484,0.315518,-0.286341
0.097347,0.089915,-1.000000,-0.468446,-0.016434,0.381883,-0.226555
0.096374,0.089566,-1.000000,-0.457887,-0.016879,0.430226,-0.293778
0.096182,0.089469,-1.000000,-0.467678,-0.017229,0.404195,-0.300929
0.097141,0.091483,-1.000000,-0.492061,-0.016567,0.341549,-0.181072
0.097992,0.091807,-1.000000,-0.497820,-0.016542,0.395613,-0.333540
0.100261,0.092829,-1.000000,-0.501468,-0.015588,0.383599,-0.366436
0.103031,0.094448,-1.000000,-0.525850,-0.014564,0.363003,-0.282050
0.103224,0.096271,-1.000000,-0.523546,-0.014333,0.407056,-0.334970
0.098561,0.094532,-1.000000,-0.544281,-0.018309,0.509749,-0.371871
0.094450,0.094017,-1.000000,-0.555608,-0.022090,0.617878,-0.514612
0.098642,0.100414,-1.000000,-0.551576,-0.021138,0.268605,-0.340405
0.105625,0.106007,-1.000000,-0.563288,-0.019082,0.289201,-0.179070
0.110720,0.108513,-1.000000,-0.560408,-0.017973,0.243432,-0.158760
0.113120,0.110290,-1.000000,-0.574615,-0.017365,0.354421,-0.203385
0.116299,0.114188,-1.000000,-0.578263,-0.015777,0.266031,-0.238569
0.119239,0.118231,-1.000000,-0.584214,-0.013925,0.347842,-0.110989
0.121086,0.121660,-1.000000,-0.585750,-0.012352,0.412491,-0.257449
0.120559,0.124104,-1.000000,-0.569431,-0.013036,0.373301,-0.238569
0.116406,0.122301,-1.000000,-0.607060,-0.016737,0.431942,-0.288915
0.115828,0.124215,-1.000000,-0.607060,-0.018260,0.415923,-0.249726
0.119115,0.127790,-1.000000,-0.634706,-0.017635,0.378164,-0.204815
0.122046,0.128468,-1.000000,-0.638354,-0.017868,0.293206,-0.135876
0.124568,0.128018,-1.000000,-0.641234,-0.019143,0.331537,-0.247437
0.130179,0.130896,-1.000000,-0.646802,-0.018262,0.318379,-0.161049
0.130047,0.132394,-1.000000,-0.663312,-0.019109,0.335256,-0.240572
0.129401,0.133378,-1.000000,-0.676367,-0.021548,0.475423,-0.374159
0.129444,0.133661,-1.000000,-0.687695,-0.024075,0.469988,-0.293492
0.131711,0.134490,-1.000000,-0.690574,-0.023992,0.417067,-0.198236
0.132207,0.135896,-1.000000,-0.667728,-0.023146,0.513754,-0.207390
0.131423,0.135305,-1.000000,-0.669840,-0.023512,0.337258,-0.231704
0.132291,0.135788,-1.000000,-0.686735,-0.023217,0.354708,-0.290345
0.135132,0.137719,-1.000000,-0.686159,-0.022851,0.404481,-0.132729
0.136280,0.137141,-1.000000,-0.693454,-0.024981,0.413921,-0.177926
0.138299,0.137051,-1.000000,-0.708621,-0.026971,0.373015,-0.242002
0.142855,0.139401,-1.000000,-0.721100,-0.027869,0.326102,-0.190798
0.146753,0.140088,-1.000000,-0.729164,-0.028872,0.350417,-0.183361
0.149382,0.143101,-1.000000,-0.733195,-0.028438,0.419642,-0.335542
0.152636,0.147025,-1.000000,-0.718412,-0.027470,0.293492,-0.136448
0.150630,0.146985,-1.000000,-0.735115,-0.029801,0.459117,-0.319809
0.149352,0.149926,-1.000000,-0.730700,-0.031352,0.440524,-0.220834
0.143773,0.151729,-1.000000,-0.721484,-0.033849,0.440238,-0.254302
0.137493,0.151297,-1.000000,-0.729932,-0.036558,0.504028,-0.370727
0.135598,0.152854,-0.983333,-0.739147,-0.037690,0.492586,-0.248009
0.135946,0.155263,-0.921212,-0.759690,-0.037782,0.358426,-0.274326
0.135879,0.154716,-0.833333,-0.768905,-0.040109,0.409058,-0.244863
0.137443,0.152350,-0.833333,-0.815173,-0.042662,0.592705,-0.530059
0.141914,0.154041,-0.716667,-0.853763,-0.043838,0.629034,-0.405053
0.149742,0.160479,-0.578788,-0.877377,-0.043332,0.571537,-0.403909
0.155610,0.166778,-0.578788,-0.922686,-0.044586,0.599856,-0.398760
0.168292,0.175721,-0.430303,-0.906367,-0.045000,0.714278,-0.398474
0.175427,0.184006,-0.286364,-0.944956,-0.050564,0.851012,-0.671370
0.187209,0.195932,-0.183333,-1.007160,-0.056162,0.820976,-0.631322
0.206765,0.218172,-0.183333,-1.068211,-0.058119,0.610440,-0.313802
0.232624,0.243504,-0.115152,-1.103345,-0.058165,0.463980,-0.294064
0.257315,0.265702,-0.069697,-1.132143,-0.059759,0.330393,-0.179642
0.282512,0.287736,-0.069697,-1.130223,-0.060559,0.554374,-0.243718
0.311721,0.316753,-0.039394,-1.127727,-0.057405,0.232562,-0.134160
0.332263,0.342712,-0.018182,-1.138478,-0.056276,0.367008,-0.188224
0.353274,0.370099,-0.003030,-1.135790,-0.053094,0.358140,-0.102980
0.375827,0.400897,-0.003030,-1.130223,-0.046369,0.217974,0.026317
0.398466,0.429336,0.000000,-1.095281,-0.037614,-0.018021,0.297783
0.418908,0.453469,0.000000,-1.053428,-0.027339,-0.153039,0.472276
0.435146,0.474837,0.000000,-0.968187,-0.015329,-0.238855,0.665649
0.448205,0.490821,0.000000,-0.902719,-0.002346,-0.403909,0.600428
0.456715,0.500720,0.000000,-0.812870,0.009248,-0.440238,0.697687
0.459735,0.505226,0.000000,-0.722828,0.017612,-0.450822,0.635613
0.458718,0.505073,0.000000,-0.641042,0.023152,-0.389892,0.552085
0.453631,0.498834,0.000000,-0.572119,0.026273,-0.407628,0.555518
0.445077,0.488267,0.000000,-0.495516,0.027882,-0.247437,0.447103
0.433963,0.473894,0.000000,-0.445984,0.027773,-0.209392,0.363861
0.420463,0.457373,0.000000,-0.396452,0.026689,-0.146174,0.284910
0.405632,0.438323,0.000000,-0.363622,0.024264,-0.069797,0.207103
0.390363,0.418261,0.000000,-0.333480,0.020679,-0.045769,0.150751
0.373785,0.397608,0.000000,-0.318505,0.014972,0.020596,0.054636
0.356368,0.377890,0.000000,-0.310826,0.007620,0.198522,-0.034327
0.338877,0.358050,0.000000,-0.343463,-0.001918,0.305792,-0.231990
0.324463,0.340185,0.000000,-0.371301,-0.012372,0.424791,-0.249726
0.314163,0.327201,0.000000,-0.407395,-0.023079,0.461406,-0.357854
0.305432,0.316648,0.000000,-0.439840,-0.033149,0.466269,-0.415065
0.298827,0.309803,0.000000,-0.472478,-0.040562,0.479427,-0.373301
0.295219,0.306387,0.000000,-0.514715,-0.044622,0.403623,-0.376448
0.293431,0.305414,0.000000,-0.529882,-0.046204,0.387318,-0.330965
0.293299,0.305474,0.000000,-0.562520,-0.046118,0.278045,-0.177926
0.294285,0.306700,0.000000,-0.583062,-0.044876,0.278903,-0.126722
0.296328,0.309317,0.000000,-0.584214,-0.042734,0.304362,-0.105554
0.298856,0.312229,0.000000,-0.588630,-0.040203,0.268033,-0.124434
0.302005,0.316145,0.000000,-0.602645,-0.037038,0.192515,-0.091823
0.305905,0.320812,0.000000,-0.602645,-0.033034,0.191370,-0.123576
0.310111,0.325786,0.000000,-0.594965,-0.028851,0.126722,-0.099547
0.313936,0.329802,0.000000,-0.597077,-0.024984,0.149606,-0.084386
0.317845,0.333855,0.000000,-0.584598,-0.021064,0.076377,0.017449
0.321242,0.337252,0.000000,-0.575191,-0.017746,0.135018,-0.053492
0.324213,0.340175,0.000000,-0.560024,-0.014830,0.109273,0.046627
0.327095,0.343056,0.000000,-0.550041,-0.011935,0.115566,0.007437
0.329444,0.345597,0.000000,-0.538329,-0.009497,0.075804,-0.005721
0.331355,0.347509,0.000000,-0.525850,-0.007616,0.086961,-0.024601
0.332825,0.349026,0.000000,-0.522202,-0.006135,0.048057,0.031466
0.333907,0.350108,0.000000,-0.499356,-0.005086,0.048629,0.014875
0.334413,0.350567,0.000000,-0.496284,-0.004607,0.037759,0.038331
0.334145,0.350106,0.000000,-0.481309,-0.004949,0.118427,0.024601
0.333717,0.349631,0.000000,-0.478430,-0.005430,0.117854,-0.002288
0.333201,0.349114,0.000000,-0.472478,-0.005925,0.076377,-0.015447
0.332319,0.348280,0.000000,-0.465951,-0.006813,0.138450,-0.001430
0.331079,0.347089,0.000000,-0.455967,-0.008090,0.146460,-0.044911
0.329644,0.345749,0.000000,-0.459231,-0.009441,0.147318,-0.018307
0.328460,0.344709,0.000000,-0.445600,-0.010508,0.160763,-0.030322
0.328216,0.344321,0.000000,-0.449824,-0.010798,0.125578,0.005435
0.327264,0.343369,0.000000,-0.433505,-0.011778,0.113278,-0.002574
0.326220,0.342277,0.000000,-0.434657,-0.012867,0.133874,-0.018880
0.325415,0.341472,0.000000,-0.428705,-0.013644,0.075232,-0.017163
0.324636,0.340645,0.000000,-0.425825,-0.014457,0.100977,-0.023743
0.323620,0.339629,0.000000,-0.416994,-0.015463,0.082956,-0.036615
0.322773,0.338782,0.000000,-0.413538,-0.016293,0.146746,-0.008296
0.322047,0.338056,0.000000,-0.404131,-0.017007,0.070655,-0.022598
0.321374,0.337383,0.000000,-0.408163,-0.017680,0.120429,-0.038045
0.320575,0.336584,0.000000,-0.404131,-0.018483,0.126722,-0.010870
0.319969,0.335978,0.000000,-0.396836,-0.019092,0.134160,-0.080667
0.319296,0.335258,0.000000,-0.396836,-0.019770,0.097259,-0.018307
0.318510,0.334471,0.000000,-0.388196,-0.020554,0.107843,-0.020596
0.317846,0.333856,0.000000,-0.386084,-0.021141,0.134446,-0.016019
0.317319,0.333328,0.000000,-0.376677,-0.021705,0.125292,-0.011156
0.316489,0.332546,0.024242,-0.380133,-0.022483,0.078951,-0.036615
0.315720,0.331682,0.024242,-0.364390,-0.023334,0.134160,-0.046055
0.315195,0.331157,0.083333,-0.375909,-0.023890,0.180786,-0.046913
0.314651,0.330612,0.159091,-0.376293,-0.024350,0.221692,-0.108415
0.314713,0.330674,0.159091,-0.369573,-0.024258,0.159332,-0.108987
0.315886,0.331800,0.248485,-0.368422,-0.023184,0.216543,-0.114136
0.317868,0.333638,0.350000,-0.383012,-0.021397,0.199094,-0.084672
0.320956,0.336102,0.462121,-0.398179,-0.019203,0.222836,-0.153897
0.325196,0.339911,0.462121,-0.411810,-0.016717,0.262026,-0.147890
0.331111,0.345635,0.572727,-0.426209,-0.014384,0.313802,-0.222836
0.338665,0.352133,0.678788,-0.445024,-0.012603,0.350131,-0.185649
0.347706,0.360599,0.678788,-0.459231,-0.010902,0.239428,-0.232276
0.358918,0.370661,0.766667,-0.490141,-0.009848,0.276329,-0.141883
0.371430,0.382358,0.848485,-0.520283,-0.009715,0.341263,-0.286341
0.387040,0.396722,0.924242,-0.540057,-0.009309,0.306650,-0.109559
0.404302,0.413361,0.924242,-0.553304,-0.008976,0.275757,-0.180786
0.423136,0.431619,0.974242,-0.566551,-0.008667,0.166770,-0.119857
0.443320,0.451467,1.000000,-0.591893,-0.007711,0.209106,-0.138164
0.464353,0.472884,1.000000,-0.582870,-0.005596,0.119857,-0.065506
0.485798,0.495624,1.000000,-0.580950,-0.002227,0.032610,0.070655
0.507910,0.519126,1.000000,-0.565783,0.003421,-0.114708,0.143599
0.529295,0.540079,1.000000,-0.513371,0.010809,-0.227127,0.281478
0.547843,0.558435,1.000000,-0.466910,0.019457,-0.357854,0.496018
0.561721,0.572985,1.000000,-0.381285,0.029549,-0.511465,0.689105
0.572763,0.584171,1.000000,-0.299690,0.041158,-0.640190,0.727150
0.579414,0.590725,1.000000,-0.197746,0.050718,-0.708843,0.772347
