z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
-0.053619,-0.032559,0.025258,0.072215,0.245358,0.168561,0.245751,0.168827
-0.054903,-0.032578,0.025371,0.072178,0.245338,0.168576,0.245751,0.168827
-0.056259,-0.032071,0.025212,0.072213,0.245364,0.168573,0.245751,0.168837
-0.057773,-0.031502,0.025161,0.072238,0.245386,0.168575,0.245751,0.168837
-0.059078,-0.031791,0.025199,0.072229,0.245378,0.168574,0.245751,0.168837
-0.060425,-0.031900,0.025421,0.072168,0.245345,0.168600,0.245751,0.168847
-0.061355,-0.032354,0.025734,0.072065,0.245287,0.168640,0.245751,0.168827
-0.061440,-0.032731,0.025563,0.072107,0.245302,0.168608,0.245741,0.168827
-0.060984,-0.033388,0.025544,0.072112,0.245294,0.168589,0.245751,0.168827
-0.059735,-0.034265,0.025642,0.072083,0.245266,0.168581,0.245751,0.168827
-0.058073,-0.035238,0.025686,0.072056,0.245237,0.168571,0.245751,0.168827
-0.056396,-0.036518,0.025629,0.072056,0.245216,0.168538,0.245751,0.168827
-0.054789,-0.037851,0.025511,0.072081,0.245208,0.168493,0.245751,0.168827
-0.053559,-0.039066,0.025738,0.072012,0.245155,0.168497,0.245751,0.168827
-0.052460,-0.040160,0.025949,0.071929,0.245096,0.168511,0.245751,0.168827
-0.051299,-0.041070,0.025995,0.071908,0.245072,0.168499,0.245751,0.168827
-0.049878,-0.041745,0.026011,0.071911,0.245063,0.168479,0.245761,0.168827
-0.048213,-0.041545,0.026144,0.071870,0.245044,0.168502,0.245761,0.168827
-0.046337,-0.041195,0.026067,0.071881,0.245055,0.168507,0.245761,0.168837
-0.044780,-0.039718,0.025832,0.071942,0.245106,0.168515,0.245761,0.168867
-0.044060,-0.037726,0.025752,0.071969,0.245148,0.168553,0.245751,0.168867
-0.044176,-0.035772,0.025722,0.071985,0.245185,0.168598,0.245741,0.168887
-0.045370,-0.033755,0.026063,0.071922,0.245185,0.168681,0.245741,0.168877
-0.047400,-0.031255,0.026600,0.071795,0.245163,0.168810,0.245741,0.168877
-0.049773,-0.028759,0.026868,0.071730,0.245176,0.168910,0.245741,0.168877
-0.051977,-0.026261,0.027250,0.071630,0.245173,0.169026,0.245731,0.168867
-0.053827,-0.023308,0.027619,0.071546,0.245186,0.169149,0.245741,0.168867
-0.055454,-0.020325,0.027940,0.071467,0.245205,0.169273,0.245741,0.168867
-0.056929,-0.017190,0.028072,0.071478,0.245273,0.169358,0.245741,0.168847
-0.058514,-0.013245,0.028454,0.071416,0.245324,0.169505,0.245741,0.168837
-0.060443,-0.009227,0.028935,0.071303,0.245356,0.169684,0.245741,0.168827
-0.062750,-0.005135,0.029361,0.071214,0.245407,0.169856,0.245761,0.168837
-0.065392,-0.000612,0.030022,0.071063,0.245441,0.170074,0.245771,0.168837
-0.068139,0.004041,0.030591,0.070914,0.245486,0.170301,0.245771,0.168837
-0.070738,0.008665,0.030922,0.070821,0.245565,0.170501,0.245761,0.168837
-0.073274,0.013343,0.031261,0.070750,0.245659,0.170697,0.245761,0.168837
-0.075608,0.017926,0.031547,0.070666,0.245752,0.170902,0.245751,0.168837
-0.077759,0.021647,0.031626,0.070660,0.245863,0.171041,0.245751,0.168837
-0.079887,0.024816,0.031705,0.070649,0.245955,0.171162,0.245751,0.168837
-0.081942,0.027783,0.032089,0.070555,0.246002,0.171320,0.245751,0.168837
-0.083977,0.030505,0.032189,0.070528,0.246078,0.171439,0.245751,0.168837
-0.085820,0.032944,0.032014,0.070589,0.246190,0.171501,0.245751,0.168837
-0.087512,0.035054,0.032046,0.070592,0.246262,0.171581,0.245751,0.168837
-0.089063,0.036833,0.032318,0.070515,0.246288,0.171692,0.245741,0.168837
-0.090432,0.038218,0.032400,0.070483,0.246320,0.171763,0.245741,0.168837
-0.091677,0.039258,0.032237,0.070526,0.246381,0.171785,0.245741,0.168837
-0.092852,0.039973,0.032214,0.070547,0.246417,0.171803,0.245741,0.168837
-0.093945,0.040244,0.032227,0.070543,0.246424,0.171815,0.245741,0.168837
-0.094856,0.040235,0.032334,0.070502,0.246403,0.171835,0.245741,0.168847
-0.095700,0.040242,0.032474,0.070460,0.246384,0.171858,0.245741,0.168847
-0.096351,0.039939,0.032502,0.070454,0.246372,0.171850,0.245741,0.168847
-0.096896,0.039503,0.032643,0.070418,0.246338,0.171851,0.245741,0.168847
-0.097258,0.038976,0.032981,0.070310,0.246265,0.171886,0.245741,0.168847
-0.097561,0.038303,0.033081,0.070278,0.246228,0.171879,0.245741,0.168847
-0.097822,0.037634,0.032973,0.070295,0.246212,0.171842,0.245741,0.168847
-0.098106,0.036708,0.033038,0.070277,0.246171,0.171816,0.245741,0.168847
-0.098482,0.035948,0.033120,0.070252,0.246133,0.171799,0.245741,0.168847
-0.098791,0.034988,0.033112,0.070249,0.246098,0.171763,0.245741,0.168847
-0.099057,0.034346,0.033182,0.070228,0.246066,0.171749,0.245741,0.168847
-0.099281,0.033491,0.033201,0.070207,0.246028,0.171729,0.245741,0.168847
-0.099382,0.032850,0.033229,0.070201,0.246001,0.171704,0.245741,0.168847
-0.099403,0.032233,0.033420,0.070133,0.245948,0.171716,0.245741,0.168857
-0.099430,0.031524,0.033207,0.070191,0.245954,0.171659,0.245741,0.168857
-0.099528,0.031044,0.033137,0.070215,0.245950,0.171629,0.245741,0.168857
-0.099657,0.030342,0.033072,0.070222,0.245930,0.171598,0.245741,0.168857
-0.099724,0.029814,0.033186,0.070201,0.245902,0.171587,0.245741,0.168857
-0.099859,0.029407,0.033356,0.070142,0.245858,0.171602,0.245741,0.168857
-0.099955,0.029070,0.033223,0.070182,0.245868,0.171569,0.245741,0.168857
-0.100049,0.028590,0.033384,0.070135,0.245828,0.171574,0.245741,0.168857
-0.100037,0.028129,0.033454,0.070116,0.245805,0.171567,0.245741,0.168857
-0.100049,0.027876,0.033516,0.070089,0.245783,0.171572,0.245741,0.168857
-0.099910,0.027458,0.033459,0.070095,0.245772,0.171554,0.245741,0.168857
-0.099782,0.026991,0.033260,0.070159,0.245789,0.171502,0.245741,0.168857
-0.099667,0.026812,0.033586,0.070073,0.245739,0.171539,0.245741,0.168857
-0.099548,0.026752,0.033622,0.070046,0.245725,0.171552,0.245741,0.168857
-0.099517,0.026339,0.033416,0.070113,0.245747,0.171504,0.245741,0.168857
-0.099394,0.025850,0.033552,0.070071,0.245708,0.171505,0.245741,0.168857
-0.099237,0.025575,0.033688,0.070034,0.245681,0.171513,0.245741,0.168857
-0.099176,0.025245,0.033758,0.070004,0.245655,0.171517,0.245741,0.168857
-0.099036,0.024931,0.033464,0.070066,0.245679,0.171474,0.245741,0.168867
-0.098670,0.024473,0.033104,0.070177,0.245720,0.171399,0.245741,0.168867
-0.098380,0.024063,0.033424,0.070105,0.245670,0.171421,0.245741,0.168867
-0.098195,0.023742,0.033652,0.070005,0.245609,0.171460,0.245741,0.168867
-0.098088,0.023396,0.033327,0.070107,0.245650,0.171395,0.245741,0.168867
-0.098034,0.022842,0.033156,0.070166,0.245663,0.171345,0.245741,0.168867
-0.097914,0.022569,0.033395,0.070105,0.245623,0.171366,0.245741,0.168867
-0.097806,0.022274,0.033668,0.070008,0.245566,0.171405,0.245741,0.168867
-0.097462,0.021950,0.033503,0.070039,0.245572,0.171377,0.245741,0.168867
-0.097056,0.021865,0.033208,0.070144,0.245621,0.171319,0.245741,0.168867
-0.096833,0.021696,0.033477,0.070069,0.245581,0.171354,0.245741,0.168867
-0.096454,0.020832,0.033570,0.070025,0.245532,0.171346,0.245741,0.168867
-0.095937,0.019885,0.033560,0.070037,0.245509,0.171305,0.245741,0.168867
-0.095393,0.019223,0.033857,0.069953,0.245447,0.171322,0.245741,0.168857
-0.094578,0.018363,0.033626,0.069996,0.245444,0.171271,0.245741,0.168857
-0.093601,0.017270,0.033368,0.070082,0.245455,0.171189,0.245741,0.168857
-0.092878,0.016382,0.033573,0.070022,0.245398,0.171187,0.245741,0.168857
-0.092280,0.015348,0.033558,0.070009,0.245363,0.171158,0.245741,0.168857
-0.092015,0.014139,0.033370,0.070064,0.245356,0.171089,0.245741,0.168857
-0.091822,0.013005,0.033322,0.070076,0.245328,0.171042,0.245741,0.168857
-0.091625,0.012212,0.033554,0.070008,0.245271,0.171048,0.245741,0.168857
-0.091429,0.011816,0.033701,0.069949,0.245230,0.171063,0.245741,0.168857
-0.091222,0.011765,0.033388,0.070030,0.245268,0.171019,0.245741,0.168857
-0.091095,0.011577,0.033124,0.070126,0.245312,0.170965,0.245741,0.168857
-0.091221,0.011156,0.033245,0.070095,0.245286,0.170967,0.245741,0.168857
-0.091409,0.010573,0.033547,0.070003,0.245222,0.170993,0.245741,0.168857
-0.091707,0.010214,0.033560,0.069980,0.245201,0.170993,0.245741,0.168857
-0.091972,0.010181,0.033411,0.070024,0.245221,0.170968,0.245741,0.168857
-0.092109,0.010006,0.033254,0.070077,0.245243,0.170936,0.245741,0.168857
-0.092055,0.009763,0.033447,0.070030,0.245213,0.170951,0.245741,0.168857
-0.091863,0.009699,0.033691,0.069947,0.245169,0.170991,0.245741,0.168857
-0.091632,0.009733,0.033628,0.069959,0.245176,0.170987,0.245741,0.168857
-0.091444,0.009787,0.033391,0.070031,0.245214,0.170951,0.245741,0.168857
-0.091381,0.009809,0.033458,0.070024,0.245211,0.170955,0.245741,0.168857
-0.091479,0.009795,0.033629,0.069964,0.245180,0.170986,0.245741,0.168857
-0.091658,0.009891,0.033557,0.069977,0.245189,0.170981,0.245741,0.168857
-0.091944,0.010156,0.033387,0.070034,0.245224,0.170961,0.245741,0.168857
-0.092198,0.010414,0.033410,0.070037,0.245233,0.170968,0.245741,0.168857
-0.092374,0.010632,0.033572,0.069992,0.245217,0.170999,0.245741,0.168857
-0.092441,0.010976,0.033623,0.069968,0.245214,0.171022,0.245741,0.168857
-0.092431,0.011424,0.033478,0.070012,0.245248,0.171015,0.245741,0.168857
-0.092370,0.011888,0.033355,0.070054,0.245282,0.171010,0.245741,0.168857
-0.092366,0.012308,0.033405,0.070047,0.245291,0.171028,0.245741,0.168857
-0.092405,0.012782,0.033498,0.070019,0.245289,0.171058,0.245741,0.168857
-0.092527,0.013328,0.033389,0.070051,0.245321,0.171061,0.245741,0.168857
-0.092766,0.013986,0.033272,0.070094,0.245361,0.171061,0.245741,0.168857
-0.093091,0.014635,0.033371,0.070075,0.245370,0.171093,0.245741,0.168857
-0.093337,0.015284,0.033535,0.070023,0.245362,0.171142,0.245741,0.168857
-0.093599,0.016003,0.033465,0.070044,0.245394,0.171157,0.245741,0.168857
-0.093774,0.016778,0.033352,0.070080,0.245434,0.171166,0.245741,0.168857
-0.093858,0.017567,0.033393,0.070074,0.245454,0.171197,0.245741,0.168857
-0.093836,0.018383,0.033495,0.070049,0.245465,0.171238,0.245741,0.168857
-0.093903,0.018634,0.033523,0.070053,0.245475,0.171247,0.245751,0.168857
-0.093925,0.018850,0.033432,0.070078,0.245495,0.171243,0.245751,0.168857
-0.094117,0.019209,0.033410,0.070090,0.245511,0.171248,0.245751,0.168857
-0.094642,0.019461,0.033403,0.070081,0.245513,0.171263,0.245741,0.168857
-0.095369,0.019553,0.033165,0.070149,0.245550,0.171231,0.245741,0.168857
-0.096435,0.019474,0.033054,0.070179,0.245561,0.171213,0.245731,0.168857
-0.097773,0.019658,0.033175,0.070136,0.245544,0.171242,0.245731,0.168867
-0.099377,0.019955,0.033182,0.070146,0.245556,0.171247,0.245741,0.168867
-0.101167,0.020151,0.033017,0.070197,0.245590,0.171231,0.245741,0.168867
-0.103103,0.020091,0.032934,0.070222,0.245600,0.171216,0.245741,0.168867
-0.105137,0.020025,0.033014,0.070199,0.245587,0.171225,0.245741,0.168867
-0.107269,0.019836,0.033023,0.070191,0.245578,0.171223,0.245741,0.168867
-0.109500,0.019459,0.032829,0.070248,0.245595,0.171181,0.245741,0.168867
-0.111809,0.019219,0.032724,0.070280,0.245604,0.171155,0.245741,0.168867
-0.114254,0.018875,0.032836,0.070248,0.245579,0.171161,0.245741,0.168867
-0.116701,0.018626,0.032961,0.070210,0.245552,0.171170,0.245741,0.168867
-0.119196,0.018389,0.032912,0.070223,0.245551,0.171155,0.245741,0.168867
-0.121696,0.018096,0.032962,0.070208,0.245535,0.171152,0.245741,0.168867
-0.124206,0.017827,0.033072,0.070171,0.245508,0.171161,0.245741,0.168867
-0.126749,0.017562,0.033210,0.070128,0.245478,0.171174,0.245741,0.168867
-0.129326,0.017196,0.033267,0.070104,0.245456,0.171174,0.245741,0.168867
-0.131951,0.016830,0.033196,0.070141,0.245462,0.171141,0.245751,0.168867
-0.134609,0.016595,0.033294,0.070113,0.245442,0.171148,0.245751,0.168867
-0.137255,0.016316,0.033367,0.070089,0.245421,0.171149,0.245751,0.168867
-0.139859,0.016174,0.033341,0.070087,0.245416,0.171146,0.245751,0.168867
-0.142409,0.015993,0.033245,0.070118,0.245426,0.171124,0.245751,0.168867
-0.144932,0.015891,0.033226,0.070128,0.245429,0.171115,0.245751,0.168867
-0.147497,0.015729,0.033197,0.070136,0.245428,0.171106,0.245751,0.168867
-0.150076,0.015511,0.033238,0.070117,0.245412,0.171108,0.245751,0.168867
-0.152640,0.015239,0.033174,0.070131,0.245412,0.171092,0.245751,0.168867
-0.155280,0.015014,0.033105,0.070158,0.245418,0.171069,0.245751,0.168867
-0.157914,0.014828,0.033070,0.070160,0.245414,0.171061,0.245751,0.168867
-0.160534,0.014640,0.033110,0.070145,0.245399,0.171062,0.245741,0.168867
-0.163097,0.014454,0.033158,0.070134,0.245389,0.171062,0.245741,0.168867
-0.165706,0.014230,0.033208,0.070122,0.245376,0.171060,0.245741,0.168867
-0.168334,0.013997,0.033222,0.070104,0.245361,0.171062,0.245741,0.168867
-0.170966,0.013672,0.033250,0.070099,0.245349,0.171052,0.245741,0.168867
-0.173629,0.013450,0.033268,0.070086,0.245336,0.171051,0.245741,0.168867
-0.176286,0.013202,0.033246,0.070097,0.245335,0.171037,0.245741,0.168867
-0.178875,0.013078,0.033290,0.070083,0.245324,0.171040,0.245741,0.168867
-0.181430,0.012930,0.033306,0.070084,0.245320,0.171034,0.245741,0.168867
-0.183974,0.012912,0.033376,0.070057,0.245305,0.171047,0.245741,0.168867
-0.186487,0.012762,0.033374,0.070053,0.245300,0.171044,0.245741,0.168867
-0.188904,0.012758,0.033395,0.070051,0.245298,0.171045,0.245741,0.168867
-0.191321,0.012762,0.033354,0.070056,0.245301,0.171042,0.245741,0.168867
-0.193642,0.012858,0.033347,0.070065,0.245308,0.171040,0.245741,0.168867
-0.195887,0.013097,0.033304,0.070076,0.245319,0.171042,0.245741,0.168867
-0.198074,0.013359,0.033265,0.070094,0.245336,0.171042,0.245741,0.168867
-0.200072,0.013991,0.033343,0.070072,0.245342,0.171074,0.245741,0.168867
-0.201854,0.014914,0.033351,0.070075,0.245369,0.171104,0.245741,0.168867
-0.203477,0.016023,0.033354,0.070075,0.245400,0.171142,0.245741,0.168867
-0.204933,0.017260,0.033342,0.070086,0.245441,0.171179,0.245741,0.168867
-0.206154,0.018468,0.033424,0.070060,0.245465,0.171235,0.245731,0.168867
-0.207126,0.019649,0.033481,0.070051,0.245497,0.171283,0.245731,0.168867
-0.207883,0.021081,0.033592,0.070029,0.245527,0.171344,0.245731,0.168867
-0.208377,0.022631,0.033615,0.070022,0.245571,0.171405,0.245731,0.168867
-0.208605,0.023928,0.033494,0.070057,0.245629,0.171434,0.245731,0.168867
-0.208726,0.025367,0.033599,0.070045,0.245667,0.171492,0.245731,0.168867
-0.208948,0.026914,0.033709,0.070011,0.245699,0.171567,0.245731,0.168867
-0.209341,0.028222,0.033622,0.070036,0.245754,0.171604,0.245731,0.168867
-0.209982,0.029583,0.033460,0.070086,0.245822,0.171631,0.245731,0.168877
-0.210833,0.030839,0.033448,0.070098,0.245871,0.171673,0.245731,0.168877
-0.211897,0.031945,0.033488,0.070091,0.245904,0.171719,0.245731,0.168877
-0.213212,0.033067,0.033411,0.070112,0.245950,0.171750,0.245731,0.168877
-0.214592,0.034395,0.033285,0.070154,0.246015,0.171779,0.245731,0.168877
-0.216105,0.035832,0.033159,0.070197,0.246085,0.171812,0.245731,0.168877
-0.217545,0.037074,0.033103,0.070220,0.246140,0.171850,0.245731,0.168877
-0.218928,0.038225,0.033044,0.070247,0.246193,0.171881,0.245731,0.168877
-0.220415,0.039168,0.033034,0.070254,0.246232,0.171916,0.245731,0.168877
-0.222002,0.040089,0.033047,0.070249,0.246260,0.171955,0.245731,0.168877
-0.223761,0.040959,0.032873,0.070295,0.246315,0.171968,0.245731,0.168887
-0.225881,0.041632,0.032804,0.070326,0.246356,0.171980,0.245731,0.168887
-0.228296,0.042332,0.032856,0.070307,0.246370,0.172018,0.245731,0.168887
-0.230900,0.042919,0.032939,0.070291,0.246384,0.172051,0.245731,0.168887
-0.233586,0.043001,0.032952,0.070279,0.246381,0.172061,0.245731,0.168887
-0.235951,0.042634,0.033053,0.070241,0.246352,0.172067,0.245731,0.168898
-0.237832,0.041643,0.033238,0.070189,0.246294,0.172054,0.245721,0.168887
-0.238851,0.040347,0.033545,0.070089,0.246200,0.172050,0.245731,0.168887
-0.239141,0.039080,0.033588,0.070078,0.246151,0.172005,0.245741,0.168887
-0.238833,0.037561,0.033451,0.070109,0.246115,0.171931,0.245741,0.168887
-0.238101,0.036015,0.033280,0.070160,0.246088,0.171845,0.245741,0.168887
-0.237220,0.034185,0.033339,0.070134,0.246013,0.171787,0.245741,0.168887
-0.236445,0.032598,0.033454,0.070083,0.245936,0.171755,0.245741,0.168908
-0.235727,0.031040,0.033531,0.070039,0.245859,0.171714,0.245741,0.168908
-0.235081,0.029387,0.033512,0.070043,0.245809,0.171652,0.245741,0.168908
-0.234391,0.028094,0.033476,0.070023,0.245756,0.171609,0.245741,0.168928
-0.233536,0.026676,0.033581,0.070002,0.245701,0.171565,0.245741,0.168918
-0.232225,0.025408,0.033649,0.069966,0.245642,0.171536,0.245741,0.168918
-0.230783,0.024515,0.033473,0.069985,0.245624,0.171490,0.245741,0.168938
-0.229072,0.023542,0.033241,0.070057,0.245628,0.171415,0.245741,0.168938
-0.227314,0.022681,0.033202,0.070072,0.245610,0.171378,0.245741,0.168938
-0.225637,0.022061,0.033188,0.070068,0.245587,0.171355,0.245741,0.168938
-0.224155,0.021563,0.033302,0.070028,0.245552,0.171357,0.245741,0.168938
-0.222789,0.021212,0.033114,0.070092,0.245574,0.171313,0.245741,0.168938
-0.221436,0.020839,0.033170,0.070070,0.245550,0.171309,0.245741,0.168938
-0.219999,0.020323,0.033270,0.070043,0.245521,0.171303,0.245741,0.168938
-0.218582,0.020074,0.033302,0.070030,0.245508,0.171303,0.245741,0.168938
-0.216869,0.019945,0.033091,0.070079,0.245527,0.171270,0.245741,0.168938
-0.215040,0.019794,0.032876,0.070154,0.245561,0.171229,0.245741,0.168938
-0.213317,0.019765,0.032915,0.070147,0.245557,0.171232,0.245741,0.168938
-0.211530,0.019282,0.033050,0.070098,0.245518,0.171240,0.245741,0.168938
-0.209795,0.018744,0.032922,0.070138,0.245523,0.171201,0.245741,0.168938
-0.208308,0.017979,0.032951,0.070123,0.245492,0.171181,0.245741,0.168938
-0.206695,0.017016,0.032947,0.070121,0.245465,0.171150,0.245741,0.168938
-0.205200,0.016223,0.032742,0.070173,0.245468,0.171096,0.245741,0.168938
-0.203591,0.015044,0.032791,0.070158,0.245425,0.171060,0.245741,0.168938
-0.201773,0.013731,0.032649,0.070174,0.245397,0.171007,0.245741,0.168948
-0.200014,0.012397,0.032507,0.070211,0.245379,0.170944,0.245741,0.168948
-0.198107,0.010891,0.032601,0.070167,0.245314,0.170912,0.245741,0.168958
-0.196285,0.009429,0.032600,0.070166,0.245274,0.170864,0.245741,0.168958
-0.194522,0.007850,0.032507,0.070173,0.245234,0.170805,0.245741,0.168958
-0.192805,0.006163,0.032438,0.070192,0.245199,0.170740,0.245741,0.168958
-0.191214,0.004465,0.032424,0.070192,0.245153,0.170683,0.245741,0.168958
-0.189663,0.002841,0.032427,0.070180,0.245106,0.170637,0.245741,0.168958
-0.188102,0.001190,0.032257,0.070225,0.245084,0.170559,0.245751,0.168958
-0.186539,-0.000520,0.032178,0.070210,0.245035,0.170510,0.245751,0.168979
-0.184998,-0.002158,0.032030,0.070256,0.245017,0.170434,0.245751,0.168979
-0.183497,-0.003704,0.032207,0.070192,0.244946,0.170416,0.245751,0.168979
-0.182055,-0.005044,0.032101,0.070214,0.244926,0.170364,0.245751,0.168979
-0.180868,-0.006481,0.032124,0.070185,0.244876,0.170333,0.245741,0.168979
-0.179710,-0.007896,0.032032,0.070201,0.244852,0.170283,0.245741,0.168979
-0.178688,-0.009248,0.031990,0.070203,0.244822,0.170241,0.245741,0.168979
-0.177780,-0.010291,0.032210,0.070138,0.244764,0.170239,0.245741,0.168979
-0.176887,-0.011196,0.031976,0.070190,0.244769,0.170186,0.245751,0.168979
-0.175968,-0.011916,0.031727,0.070283,0.244800,0.170117,0.245751,0.168979
-0.175066,-0.012732,0.031793,0.070259,0.244770,0.170105,0.245751,0.168979
-0.174177,-0.013546,0.031746,0.070260,0.244752,0.170080,0.245751,0.168979
-0.173420,-0.014061,0.031751,0.070256,0.244738,0.170065,0.245751,0.168979
-0.172878,-0.013813,0.031634,0.070284,0.244756,0.170056,0.245751,0.168979
-0.172498,-0.013427,0.031424,0.070359,0.244802,0.170030,0.245751,0.168979
-0.172394,-0.012924,0.031420,0.070364,0.244815,0.170041,0.245751,0.168979
-0.172449,-0.012721,0.031535,0.070333,0.244805,0.170064,0.245751,0.168979
-0.172575,-0.012536,0.031577,0.070317,0.244801,0.170079,0.245751,0.168979
-0.172897,-0.012395,0.031417,0.070363,0.244828,0.170060,0.245751,0.168979
-0.173286,-0.012401,0.031348,0.070391,0.244841,0.170046,0.245751,0.168979
-0.173763,-0.012652,0.031444,0.070359,0.244821,0.170056,0.245751,0.168979
-0.174215,-0.013167,0.031447,0.070348,0.244805,0.170046,0.245751,0.168979
-0.174387,-0.013936,0.031492,0.070330,0.244779,0.170033,0.245751,0.168979
-0.174267,-0.014761,0.031560,0.070310,0.244752,0.170019,0.245751,0.168979
-0.173979,-0.015704,0.031617,0.070293,0.244723,0.170000,0.245751,0.168979
-0.173418,-0.016262,0.031635,0.070274,0.244702,0.169993,0.245751,0.168979
-0.172926,-0.017012,0.031542,0.070297,0.244698,0.169960,0.245751,0.168979
-0.172453,-0.018063,0.031567,0.070287,0.244672,0.169935,0.245751,0.168979
-0.172106,-0.019316,0.031574,0.070274,0.244640,0.169907,0.245751,0.168979
-0.172352,-0.019830,0.031600,0.070270,0.244626,0.169897,0.245751,0.168979
-0.173076,-0.020553,0.031717,0.070210,0.244582,0.169907,0.245751,0.168979
-0.174139,-0.021266,0.031249,0.070344,0.244634,0.169819,0.245741,0.168979
-0.175760,-0.021565,0.031567,0.070268,0.244588,0.169847,0.245741,0.168979
-0.177483,-0.020973,0.032055,0.070113,0.244522,0.169942,0.245741,0.168979
-0.179032,-0.020309,0.031691,0.070204,0.244580,0.169913,0.245741,0.168979
-0.180436,-0.019434,0.031716,0.070229,0.244609,0.169924,0.245741,0.168989
-0.181489,-0.018296,0.031874,0.070171,0.244603,0.169985,0.245741,0.168989
-0.182213,-0.017466,0.031839,0.070189,0.244630,0.170001,0.245741,0.168989
-0.183031,-0.016723,0.031922,0.070185,0.244642,0.170024,0.245741,0.168979
-0.184146,-0.015279,0.031989,0.070173,0.244666,0.170075,0.245741,0.168979
-0.185476,-0.013794,0.031927,0.070224,0.244724,0.170095,0.245741,0.168969
-0.187057,-0.012139,0.032126,0.070175,0.244733,0.170166,0.245741,0.168969
-0.188720,-0.010223,0.032409,0.070109,0.244742,0.170257,0.245741,0.168969
-0.190384,-0.007873,0.032571,0.070070,0.244776,0.170349,0.245741,0.168969
-0.191836,-0.005287,0.032536,0.070088,0.244846,0.170418,0.245741,0.168969
-0.193073,-0.002199,0.032632,0.070083,0.244916,0.170516,0.245741,0.168969
-0.194104,0.001020,0.032837,0.070052,0.244980,0.170636,0.245741,0.168958
-0.195125,0.004234,0.032845,0.070065,0.245069,0.170735,0.245741,0.168958
-0.196145,0.007260,0.032777,0.070100,0.245167,0.170820,0.245741,0.168968
-0.197356,0.010435,0.032946,0.070053,0.245229,0.170951,0.245731,0.168979
-0.198635,0.013499,0.033171,0.069996,0.245287,0.171085,0.245731,0.168979
-0.199928,0.016308,0.032980,0.070063,0.245402,0.171150,0.245731,0.168979
-0.201222,0.019004,0.032863,0.070102,0.245502,0.171226,0.245721,0.168979
-0.202540,0.021688,0.032905,0.070109,0.245587,0.171320,0.245721,0.168979
-0.203829,0.024056,0.032920,0.070111,0.245664,0.171409,0.245721,0.168979
-0.205046,0.025653,0.032829,0.070140,0.245728,0.171452,0.245721,0.168979
-0.206068,0.026955,0.032878,0.070144,0.245773,0.171500,0.245721,0.168979
-0.207028,0.028189,0.033063,0.070096,0.245788,0.171570,0.245721,0.168979
-0.207763,0.029030,0.032997,0.070116,0.245825,0.171593,0.245721,0.168979
-0.208219,0.029732,0.032916,0.070135,0.245859,0.171610,0.245721,0.168979
-0.208601,0.030173,0.033075,0.070100,0.245858,0.171648,0.245721,0.168979
-0.208926,0.030478,0.033102,0.070073,0.245854,0.171672,0.245721,0.168979
-0.209163,0.030466,0.033259,0.070042,0.245838,0.171688,0.245721,0.168979
-0.209420,0.030536,0.033244,0.070040,0.245839,0.171692,0.245721,0.168979
-0.209738,0.030292,0.033360,0.070010,0.245817,0.171700,0.245721,0.168979
-0.209888,0.030023,0.033351,0.070009,0.245808,0.171689,0.245721,0.168979
-0.210030,0.029674,0.033353,0.070008,0.245798,0.171679,0.245721,0.168979
-0.209962,0.029058,0.033344,0.069995,0.245770,0.171661,0.245721,0.168979
-0.209729,0.028404,0.033313,0.070002,0.245752,0.171629,0.245721,0.168989
-0.209605,0.028027,0.033368,0.069986,0.245732,0.171625,0.245721,0.168989
-0.209379,0.027452,0.033343,0.069981,0.245714,0.171609,0.245721,0.168989
-0.209138,0.026689,0.033088,0.070055,0.245725,0.171541,0.245721,0.168989
-0.208810,0.026038,0.033227,0.070026,0.245690,0.171531,0.245721,0.168989
-0.208623,0.025508,0.033402,0.069963,0.245641,0.171544,0.245721,0.168989
-0.208309,0.024996,0.033133,0.070030,0.245658,0.171489,0.245721,0.168989
-0.208146,0.024647,0.032890,0.070115,0.245689,0.171433,0.245721,0.168989
-0.208002,0.024390,0.032995,0.070082,0.245666,0.171441,0.245721,0.168989
-0.207915,0.023983,0.033055,0.070064,0.245643,0.171435,0.245721,0.168989
-0.207877,0.023700,0.033222,0.070014,0.245611,0.171451,0.245721,0.168989
-0.207673,0.023062,0.033130,0.070029,0.245598,0.171420,0.245721,0.168989
-0.207324,0.022594,0.033157,0.070031,0.245584,0.171401,0.245721,0.168989
-0.206873,0.022219,0.033411,0.069945,0.245529,0.171432,0.245721,0.168989
-0.206343,0.021763,0.033290,0.069975,0.245531,0.171401,0.245721,0.168989
-0.205867,0.021532,0.033071,0.070040,0.245556,0.171358,0.245721,0.168989
-0.205587,0.021075,0.033115,0.070029,0.245539,0.171350,0.245721,0.168989
-0.205259,0.020453,0.033189,0.070002,0.245505,0.171339,0.245721,0.168989
-0.204928,0.020204,0.033478,0.069925,0.245457,0.171368,0.245721,0.168989
-0.204559,0.020212,0.033552,0.069892,0.245442,0.171384,0.245731,0.168989
-0.204048,0.020203,0.033137,0.070017,0.245505,0.171321,0.245731,0.168989
-0.203627,0.020361,0.033042,0.070063,0.245533,0.171302,0.245731,0.168989
-0.203480,0.020487,0.033323,0.069980,0.245495,0.171350,0.245731,0.168989
-0.203289,0.019835,0.033232,0.069988,0.245482,0.171325,0.245731,0.168989
