z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
-0.033776,0.019913,-0.021351,0.001928,0.257058,0.256335,0.255107,0.261420
-0.030288,0.019878,-0.021448,0.001955,0.257071,0.256322,0.255107,0.261420
-0.026834,0.020007,-0.021494,0.001970,0.257082,0.256318,0.255107,0.261420
-0.023411,0.020075,-0.021525,0.001976,0.257088,0.256318,0.255107,0.261420
-0.019944,0.019986,-0.021657,0.002005,0.257099,0.256299,0.255107,0.261420
-0.016457,0.020033,-0.021799,0.002057,0.257126,0.256274,0.255107,0.261420
-0.012861,0.019931,-0.021900,0.002083,0.257136,0.256258,0.255107,0.261420
-0.009166,0.019889,-0.021978,0.002103,0.257147,0.256248,0.255107,0.261420
-0.005345,0.019854,-0.021957,0.002098,0.257142,0.256248,0.255107,0.261420
-0.001435,0.019734,-0.022010,0.002117,0.257148,0.256235,0.255107,0.261420
0.002454,0.019592,-0.021964,0.002122,0.257145,0.256228,0.255117,0.261420
0.006362,0.019574,-0.021855,0.002087,0.257126,0.256243,0.255117,0.261420
0.010382,0.019379,-0.021842,0.002088,0.257120,0.256237,0.255127,0.261420
0.014342,0.019294,-0.021779,0.002067,0.257107,0.256244,0.255127,0.261420
0.018349,0.019061,-0.021557,0.002019,0.257075,0.256261,0.255137,0.261420
0.022484,0.018943,-0.021404,0.001975,0.257048,0.256278,0.255137,0.261420
0.026716,0.018693,-0.021326,0.001956,0.257032,0.256279,0.255147,0.261420
0.031019,0.018523,-0.021252,0.001953,0.257024,0.256272,0.255147,0.261410
0.035372,0.018248,-0.021165,0.001921,0.257001,0.256280,0.255147,0.261410
0.039775,0.017981,-0.021232,0.001945,0.257003,0.256258,0.255157,0.261410
0.044151,0.017738,-0.021256,0.001958,0.257001,0.256243,0.255166,0.261410
0.048489,0.017583,-0.021245,0.001990,0.257009,0.256220,0.255186,0.261410
0.052822,0.017467,-0.020990,0.001989,0.256998,0.256215,0.255235,0.261400
0.057098,0.017496,-0.020797,0.001984,0.256990,0.256218,0.255284,0.261400
0.061355,0.017228,-0.020656,0.001960,0.256968,0.256222,0.255304,0.261400
0.065555,0.017134,-0.020675,0.001973,0.256968,0.256211,0.255324,0.261400
0.069786,0.017005,-0.020692,0.001994,0.256974,0.256195,0.255324,0.261400
0.073946,0.016882,-0.020618,0.001978,0.256962,0.256200,0.255334,0.261400
0.078096,0.016815,-0.020600,0.001968,0.256955,0.256202,0.255334,0.261400
0.082253,0.016713,-0.020649,0.001985,0.256962,0.256192,0.255334,0.261400
0.086341,0.016616,-0.020581,0.001970,0.256949,0.256194,0.255334,0.261400
0.090527,0.016487,-0.020496,0.001947,0.256935,0.256203,0.255334,0.261400
0.094751,0.016379,-0.020500,0.001939,0.256928,0.256203,0.255334,0.261400
0.099035,0.016292,-0.020525,0.001958,0.256932,0.256185,0.255334,0.261391
0.103367,0.016416,-0.020490,0.001942,0.256923,0.256194,0.255334,0.261391
0.107779,0.016283,-0.020473,0.001945,0.256917,0.256183,0.255334,0.261391
0.112155,0.016264,-0.020473,0.001942,0.256874,0.256143,0.255334,0.261391
0.116495,0.016171,-0.020450,0.001936,0.256801,0.256074,0.255334,0.261391
0.120895,0.016081,-0.020374,0.001902,0.256688,0.255995,0.255334,0.261391
0.125288,0.016045,-0.020444,0.001925,0.256572,0.255856,0.255334,0.261391
0.129647,0.016082,-0.020435,0.001928,0.256429,0.255709,0.255334,0.261381
0.134086,0.016167,-0.020305,0.001912,0.256255,0.255549,0.255334,0.261381
0.138634,0.016110,-0.020137,0.001868,0.256025,0.255361,0.255334,0.261371
0.143177,0.016052,-0.019981,0.001817,0.255746,0.255134,0.255344,0.261371
0.147816,0.016051,-0.020049,0.001842,0.255466,0.254828,0.255344,0.261371
0.152452,0.016071,-0.020032,0.001840,0.255123,0.254486,0.255344,0.261371
0.157173,0.016034,-0.019901,0.001813,0.254697,0.254085,0.255344,0.261362
0.161921,0.016146,-0.019811,0.001785,0.254234,0.253649,0.255344,0.261362
0.166668,0.016109,-0.019908,0.001816,0.253760,0.253140,0.255344,0.261352
0.171399,0.016296,-0.019792,0.001793,0.253208,0.252611,0.255344,0.261352
0.176190,0.016361,-0.019735,0.001786,0.252625,0.252033,0.255344,0.261342
0.180948,0.016553,-0.019733,0.001799,0.252027,0.251415,0.255344,0.261313
0.185665,0.016769,-0.019664,0.001833,0.251401,0.250747,0.255344,0.261265
0.190278,0.017261,-0.019393,0.001858,0.250730,0.250032,0.255344,0.261149
0.194643,0.017853,-0.018989,0.001812,0.249998,0.249332,0.255344,0.261062
0.199085,0.018446,-0.018794,0.001803,0.249256,0.248595,0.255344,0.261013
0.203338,0.019078,-0.018884,0.001868,0.248520,0.247781,0.255324,0.260946
0.207598,0.019772,-0.018591,0.001885,0.247735,0.246962,0.255324,0.260839
0.211874,0.020341,-0.018091,0.001866,0.246908,0.246131,0.255324,0.260694
0.216226,0.021078,-0.017761,0.001797,0.246039,0.245327,0.255324,0.260655
0.220552,0.021847,-0.018077,0.001907,0.245259,0.244436,0.255314,0.260617
0.225057,0.022496,-0.017967,0.001923,0.244414,0.243568,0.255304,0.260578
0.229632,0.023047,-0.017503,0.001843,0.243497,0.242727,0.255304,0.260529
0.234386,0.023753,-0.017095,0.001803,0.242592,0.241850,0.255304,0.260432
0.239059,0.024739,-0.016891,0.001842,0.241727,0.240929,0.255304,0.260316
0.243644,0.025749,-0.016498,0.001792,0.240811,0.240059,0.255294,0.260248
0.248136,0.026671,-0.016221,0.001804,0.239917,0.239153,0.255284,0.260151
0.252460,0.027726,-0.015986,0.001824,0.239024,0.238227,0.255265,0.260035
0.256692,0.028818,-0.015635,0.001894,0.238154,0.237254,0.255265,0.259831
0.260810,0.029959,-0.014933,0.001754,0.237175,0.236401,0.255255,0.259753
0.264917,0.031094,-0.014746,0.001760,0.236255,0.235465,0.255245,0.259656
0.268952,0.032230,-0.014856,0.001897,0.235393,0.234435,0.255206,0.259491
0.273118,0.033367,-0.014283,0.001804,0.234403,0.233526,0.255196,0.259413
0.277383,0.034194,-0.013731,0.001706,0.233388,0.232599,0.255166,0.259306
0.281751,0.035162,-0.013638,0.001759,0.232446,0.231581,0.255107,0.259141
0.286040,0.036326,-0.013380,0.001813,0.231507,0.230550,0.255058,0.258936
0.290417,0.037696,-0.012705,0.001738,0.230505,0.229609,0.255019,0.258771
0.294771,0.038714,-0.012031,0.001825,0.229578,0.228583,0.254960,0.258420
0.298907,0.039938,-0.011243,0.001689,0.228548,0.227679,0.254891,0.258244
0.302863,0.041367,-0.011127,0.001760,0.227626,0.226651,0.254802,0.258000
0.306485,0.042876,-0.011241,0.001901,0.226754,0.225561,0.254644,0.257658
0.309822,0.044252,-0.010500,0.001752,0.225730,0.224637,0.254536,0.257453
0.313233,0.045692,-0.009908,0.001769,0.224783,0.223661,0.254496,0.257199
0.316417,0.046728,-0.009343,0.001924,0.223902,0.222572,0.254378,0.256729
0.319802,0.048204,-0.007839,0.001816,0.222895,0.221625,0.254309,0.256297
0.323146,0.049770,-0.006471,0.001585,0.221833,0.220762,0.254230,0.256003
0.326691,0.050534,-0.006401,0.001730,0.220952,0.219698,0.254042,0.255580
0.330263,0.050598,-0.006333,0.001721,0.219989,0.218689,0.253726,0.255196
0.333590,0.051683,-0.006220,0.001643,0.219009,0.217733,0.253489,0.254940
0.337191,0.052089,-0.005945,0.001850,0.218158,0.216640,0.253252,0.254398
0.340871,0.051590,-0.004451,0.001669,0.217094,0.215752,0.252935,0.253865
0.344600,0.051539,-0.002580,0.001622,0.216095,0.214777,0.252707,0.253114
0.348484,0.052122,-0.001106,0.001631,0.215148,0.213802,0.252469,0.252410
0.352259,0.052892,-0.000045,0.001654,0.214210,0.212804,0.252152,0.251716
0.356270,0.053847,0.001062,0.001831,0.213332,0.211744,0.251864,0.250940
0.360150,0.055187,0.002908,0.001676,0.212278,0.210852,0.251387,0.250103
0.364205,0.056426,0.004421,0.001695,0.211321,0.209883,0.251069,0.249334
0.368213,0.057129,0.005540,0.001767,0.210370,0.208860,0.250561,0.248424
0.372429,0.058236,0.006920,0.001894,0.209479,0.207834,0.250272,0.247632
0.376486,0.058256,0.009069,0.001888,0.208495,0.206823,0.249773,0.246507
0.380504,0.058483,0.010862,0.001712,0.207441,0.205942,0.249283,0.245641
0.384325,0.058546,0.012373,0.001902,0.206573,0.204859,0.248814,0.244531
0.387811,0.057926,0.014240,0.001767,0.205525,0.203947,0.248163,0.243489
0.391451,0.057965,0.015980,0.001995,0.204670,0.202866,0.247641,0.242232
0.394886,0.057233,0.018512,0.001966,0.203698,0.201897,0.247059,0.240962
0.398229,0.056187,0.021581,0.001888,0.202704,0.200929,0.246436,0.239454
0.401516,0.055246,0.024195,0.001820,0.201708,0.199985,0.245660,0.237982
0.404679,0.054305,0.026166,0.001882,0.200758,0.198993,0.244853,0.236538
0.407800,0.054049,0.028024,0.001997,0.199865,0.197973,0.244035,0.235090
0.411136,0.053831,0.030333,0.002132,0.198962,0.196912,0.243114,0.233340
0.414538,0.053914,0.033575,0.001887,0.197877,0.196034,0.242140,0.231647
0.417928,0.054342,0.036756,0.001715,0.196820,0.195126,0.241185,0.229920
0.421326,0.054972,0.039098,0.001836,0.195911,0.194100,0.240177,0.228095
0.424574,0.055595,0.041373,0.001815,0.194924,0.193125,0.239065,0.226359
0.427695,0.055740,0.043515,0.001736,0.193911,0.192171,0.237859,0.224568
0.431089,0.055407,0.045637,0.001695,0.192909,0.191215,0.236599,0.222753
0.434190,0.055043,0.047846,0.001546,0.191846,0.190274,0.235295,0.220925
0.437464,0.055781,0.050015,0.001604,0.190907,0.189250,0.234081,0.219009
0.440821,0.057241,0.052841,0.001495,0.189868,0.188330,0.232793,0.217039
0.443913,0.058769,0.055824,0.001293,0.188770,0.187421,0.231440,0.215024
0.447104,0.060658,0.058325,0.001045,0.187659,0.186557,0.230054,0.213134
0.450580,0.062101,0.060424,0.001076,0.186672,0.185560,0.228779,0.211252
0.453884,0.062587,0.062733,0.000999,0.185625,0.184562,0.227388,0.209254
0.457076,0.063418,0.065151,0.000607,0.184420,0.183734,0.225859,0.207391
0.460321,0.064151,0.066382,0.000568,0.183398,0.182744,0.224349,0.205507
0.463392,0.064234,0.066822,0.000706,0.182453,0.181651,0.222753,0.203634
0.466507,0.064563,0.067733,0.000420,0.181292,0.180782,0.221060,0.201981
0.469769,0.064841,0.068105,0.000259,0.180204,0.179854,0.219302,0.200245
0.473206,0.064503,0.068106,0.000441,0.179276,0.178718,0.217573,0.198332
0.477044,0.064659,0.069466,0.000185,0.178120,0.177841,0.215969,0.196650
0.480854,0.064605,0.071131,-0.000187,0.176906,0.177015,0.214299,0.194876
0.484870,0.063847,0.071769,-0.000261,0.175841,0.176030,0.212639,0.193082
0.488658,0.063331,0.071874,-0.000441,0.174723,0.175118,0.210947,0.191563
0.492450,0.063153,0.071186,-0.000577,0.173648,0.174176,0.209148,0.190067
0.496271,0.062766,0.069661,-0.000633,0.172605,0.173208,0.207212,0.188635
0.500416,0.062519,0.068112,-0.000520,0.171648,0.172174,0.205464,0.187278
0.504702,0.061965,0.067312,-0.000574,0.170603,0.171189,0.203696,0.185829
0.509016,0.061010,0.067017,-0.000922,0.169421,0.170360,0.201907,0.184476
0.513583,0.060196,0.066092,-0.000980,0.168367,0.169402,0.200266,0.183177
0.518282,0.059372,0.064432,-0.001108,0.167281,0.168484,0.198499,0.182026
0.522538,0.058170,0.061697,-0.001218,0.166225,0.167520,0.196576,0.180959
0.526984,0.057926,0.058632,-0.001105,0.165273,0.166470,0.194749,0.179945
0.531624,0.059132,0.055823,-0.001210,0.164229,0.165544,0.192893,0.179005
0.535899,0.059424,0.053518,-0.001408,0.163128,0.164623,0.191039,0.177994
0.540396,0.060238,0.051368,-0.001612,0.162009,0.163729,0.189303,0.177119
0.545130,0.060940,0.049288,-0.001891,0.160856,0.162883,0.187621,0.176348
0.549688,0.060238,0.046885,-0.002481,0.159557,0.162167,0.185839,0.175803
0.554492,0.059167,0.043609,-0.002766,0.158390,0.161269,0.184070,0.175228
0.559005,0.060106,0.040624,-0.002854,0.157369,0.160349,0.182264,0.174398
0.563102,0.060226,0.036335,-0.002250,0.156690,0.159048,0.180410,0.173109
0.567488,0.060800,0.032645,-0.002064,0.155790,0.157966,0.178581,0.172191
0.571506,0.061669,0.029268,-0.001976,0.154851,0.156927,0.176851,0.171314
0.575542,0.062660,0.025445,-0.001949,0.153886,0.155911,0.175105,0.170633
0.579555,0.063456,0.021421,-0.001787,0.152980,0.154835,0.173477,0.169983
0.583757,0.064008,0.017777,-0.001650,0.152041,0.153765,0.171843,0.169283
0.587561,0.064800,0.015018,-0.001778,0.150989,0.152812,0.170256,0.168604
0.591681,0.065747,0.012667,-0.001716,0.150025,0.151764,0.168836,0.167785
0.596059,0.067017,0.011072,-0.001865,0.148941,0.150845,0.167441,0.167048
0.600154,0.068136,0.009517,-0.002117,0.147796,0.149962,0.166040,0.166333
0.604295,0.069128,0.006701,-0.002090,0.146811,0.148933,0.164614,0.165629
0.608540,0.069284,0.002953,-0.002074,0.145829,0.147903,0.163203,0.165227
0.612600,0.069254,-0.001086,-0.001764,0.144993,0.146702,0.161798,0.164625
0.616613,0.069643,-0.003910,-0.001834,0.143951,0.145714,0.160358,0.164084
0.620580,0.069587,-0.005886,-0.001668,0.143037,0.144591,0.159191,0.163294
0.624548,0.070067,-0.006833,-0.001614,0.142073,0.143558,0.158244,0.162585
0.629101,0.069777,-0.006453,-0.001618,0.141029,0.142558,0.157359,0.161659
0.633441,0.069343,-0.005642,-0.001667,0.139984,0.141561,0.156555,0.160686
0.638217,0.069142,-0.005031,-0.001995,0.138792,0.140717,0.155636,0.159913
0.643058,0.069252,-0.006276,-0.001873,0.137847,0.139648,0.154690,0.159132
0.648005,0.069421,-0.008372,-0.001611,0.136980,0.138513,0.153708,0.158491
0.653207,0.069574,-0.009543,-0.001251,0.136181,0.137339,0.152904,0.157684
0.658248,0.069598,-0.008627,-0.001298,0.135151,0.136370,0.152073,0.156732
0.663504,0.069653,-0.006278,-0.001509,0.134061,0.135484,0.151534,0.155724
0.668591,0.068831,-0.003761,-0.001592,0.133033,0.134522,0.151072,0.154622
0.673595,0.067513,-0.001382,-0.001700,0.131980,0.133573,0.150534,0.153486
0.678735,0.066310,0.000627,-0.001697,0.130989,0.132612,0.150065,0.152450
0.683855,0.065479,0.002615,-0.001427,0.130139,0.131476,0.149653,0.151188
0.688920,0.065550,0.005466,-0.001451,0.129152,0.130500,0.149309,0.150046
0.694091,0.066211,0.008611,-0.001212,0.128283,0.129399,0.149080,0.148690
0.699330,0.066854,0.012088,-0.001317,0.127217,0.128488,0.148680,0.147436
0.704251,0.067068,0.014717,-0.001326,0.126221,0.127516,0.148262,0.146245
0.709391,0.067023,0.016308,-0.001059,0.125344,0.126403,0.147739,0.145013
0.714712,0.066621,0.017953,-0.000851,0.124475,0.125331,0.147237,0.143843
0.719704,0.065134,0.020248,-0.000695,0.123550,0.124250,0.146773,0.142578
0.724805,0.064246,0.023711,-0.000692,0.122554,0.123263,0.146367,0.141218
0.729723,0.063689,0.027716,-0.000705,0.121545,0.122304,0.145981,0.139747
0.734457,0.063285,0.031757,-0.000902,0.120439,0.121435,0.145501,0.138324
0.739211,0.062784,0.034868,-0.000957,0.119407,0.120493,0.144937,0.136911
0.743802,0.061781,0.037208,-0.000815,0.118496,0.119429,0.144347,0.135499
0.748232,0.061170,0.039571,-0.000877,0.117480,0.118467,0.143600,0.134088
0.752934,0.061341,0.041787,-0.000857,0.116502,0.117495,0.142874,0.132733
0.757405,0.061548,0.043681,-0.000961,0.115455,0.116588,0.142067,0.131494
0.761930,0.061051,0.045676,-0.001100,0.114376,0.115675,0.141134,0.130159
0.766512,0.060150,0.046953,-0.001038,0.113426,0.114644,0.140242,0.128783
0.770983,0.059630,0.048402,-0.001182,0.112348,0.113720,0.139244,0.127530
0.775473,0.060086,0.049774,-0.001343,0.111274,0.112839,0.138305,0.126371
0.779788,0.059873,0.050381,-0.001508,0.110174,0.111932,0.137127,0.125180
0.783984,0.059232,0.050326,-0.001714,0.109074,0.111028,0.135893,0.124115
0.788338,0.059510,0.049338,-0.001642,0.108122,0.109983,0.134694,0.123107
0.792638,0.060327,0.048499,-0.001815,0.107039,0.109058,0.133289,0.122123
0.796744,0.060949,0.047382,-0.002136,0.105872,0.108211,0.131853,0.121286
0.801048,0.061978,0.045494,-0.002238,0.104805,0.107248,0.130410,0.120469
0.805242,0.063017,0.043289,-0.002460,0.103686,0.106339,0.128877,0.119787
0.809143,0.063303,0.040199,-0.002648,0.102589,0.105385,0.127256,0.119174
0.813011,0.064341,0.036232,-0.002755,0.101524,0.104387,0.125609,0.118707
0.816718,0.065583,0.032146,-0.002950,0.100417,0.103450,0.123897,0.118354
0.820228,0.066163,0.028054,-0.003056,0.100000,0.102459,0.122222,0.117947
0.823696,0.066645,0.024276,-0.003274,0.100000,0.101684,0.120550,0.117556
0.826904,0.066760,0.020233,-0.003570,0.100000,0.101836,0.118956,0.117389
0.830389,0.066010,0.015456,-0.003618,0.100000,0.101860,0.117365,0.117175
0.834013,0.065263,0.010485,-0.003616,0.100000,0.101859,0.115684,0.116913
0.837509,0.063751,0.006364,-0.003789,0.100000,0.101947,0.114105,0.116724
0.840923,0.063243,0.002694,-0.003949,0.100000,0.102029,0.112729,0.116558
0.844286,0.063040,-0.000879,-0.004131,0.100000,0.102123,0.111370,0.116416
0.847670,0.061510,-0.004635,-0.004109,0.100000,0.102111,0.110103,0.116242
0.850710,0.058514,-0.005972,-0.004237,0.100000,0.102176,0.109153,0.115975
0.853114,0.055829,-0.004272,-0.004812,0.100000,0.102471,0.108703,0.115677
0.855379,0.054317,-0.003319,-0.004839,0.100000,0.102485,0.108681,0.115372
0.858139,0.054479,-0.004085,-0.004444,0.100000,0.102283,0.108806,0.115270
0.860614,0.054689,-0.005556,-0.004063,0.100000,0.102087,0.108924,0.115364
0.863619,0.055345,-0.007705,-0.003477,0.100000,0.101786,0.108931,0.115395
0.866095,0.055515,-0.008827,-0.003130,0.100000,0.101608,0.108931,0.115395
0.868588,0.056081,-0.009318,-0.002938,0.100000,0.101509,0.108931,0.115356
0.870789,0.056308,-0.009893,-0.002691,0.100000,0.101383,0.108931,0.115278
0.873302,0.055638,-0.010671,-0.002297,0.100000,0.101180,0.108924,0.115099
0.875926,0.054644,-0.011216,-0.002038,0.100000,0.101047,0.108887,0.114997
0.878377,0.054558,-0.010848,-0.002085,0.100000,0.101072,0.108902,0.114974
0.881025,0.054306,-0.010445,-0.002082,0.100000,0.101070,0.108931,0.114904
0.883757,0.053119,-0.009854,-0.002049,0.100000,0.101053,0.108939,0.114741
0.886313,0.052259,-0.009051,-0.002151,0.100000,0.101105,0.108939,0.114640
0.888987,0.051634,-0.008390,-0.002173,0.100000,0.101117,0.108931,0.114492
0.891346,0.051363,-0.007562,-0.002366,0.100000,0.101216,0.108924,0.114445
0.893566,0.051286,-0.007310,-0.002455,0.100000,0.101262,0.108924,0.114453
0.895669,0.051389,-0.006999,-0.002541,0.100000,0.101306,0.108924,0.114453
0.897594,0.051566,-0.007037,-0.002551,0.100000,0.101311,0.108917,0.114453
0.899374,0.051740,-0.007136,-0.002544,0.100000,0.101307,0.108902,0.114461
0.901179,0.051996,-0.007248,-0.002519,0.100000,0.101295,0.108902,0.114461
0.903025,0.052201,-0.007524,-0.002458,0.100000,0.101263,0.108902,0.114469
0.904815,0.052580,-0.007734,-0.002396,0.100000,0.101231,0.108902,0.114469
0.906586,0.053027,-0.008077,-0.002295,0.100000,0.101180,0.108902,0.114469
0.908234,0.053235,-0.008379,-0.002197,0.100000,0.101129,0.108902,0.114461
0.909832,0.053632,-0.008452,-0.002175,0.100000,0.101118,0.108902,0.114461
0.911313,0.054032,-0.008414,-0.002182,0.100000,0.101122,0.108902,0.114461
0.912681,0.054572,-0.008294,-0.002218,0.100000,0.101141,0.108902,0.114461
0.914079,0.055043,-0.008138,-0.002262,0.100000,0.101163,0.108902,0.114461
0.915308,0.055496,-0.008120,-0.002275,0.100000,0.101170,0.108902,0.114469
0.916555,0.056148,-0.007855,-0.002347,0.100000,0.101207,0.108902,0.114469
0.917631,0.056413,-0.007925,-0.002334,0.100000,0.101201,0.108902,0.114469
0.918682,0.056978,-0.007974,-0.002340,0.100000,0.101204,0.108895,0.114469
0.919549,0.057423,-0.008327,-0.002236,0.100000,0.101150,0.108895,0.114469
0.920453,0.058073,-0.008442,-0.002199,0.100000,0.101132,0.108895,0.114469
0.921187,0.058678,-0.008742,-0.002118,0.100000,0.101090,0.108895,0.114469
0.922110,0.059007,-0.008846,-0.002078,0.100000,0.101070,0.108895,0.114461
0.922710,0.059716,-0.008955,-0.002050,0.100000,0.101056,0.108895,0.114469
0.923355,0.060174,-0.008959,-0.002047,0.100000,0.101054,0.108895,0.114461
0.923867,0.060728,-0.008970,-0.002033,0.100000,0.101047,0.108895,0.114461
0.924338,0.061079,-0.008888,-0.002051,0.100000,0.101057,0.108895,0.114453
0.924769,0.061645,-0.008721,-0.002091,0.100000,0.101077,0.108895,0.114453
0.925332,0.062242,-0.008717,-0.002110,0.100000,0.101087,0.108895,0.114453
0.925679,0.062536,-0.008739,-0.002093,0.100000,0.101079,0.108895,0.114453
0.925907,0.063350,-0.008716,-0.002110,0.100000,0.101087,0.108895,0.114453
0.926468,0.063648,-0.009084,-0.002005,0.100000,0.101034,0.108895,0.114453
0.926706,0.064144,-0.009169,-0.001974,0.100000,0.101018,0.108887,0.114453
0.926671,0.064763,-0.009231,-0.001952,0.100000,0.101006,0.108887,0.114446
0.926884,0.065011,-0.009176,-0.001953,0.100000,0.101007,0.108887,0.114430
0.927141,0.064942,-0.009303,-0.001816,0.100000,0.100936,0.108887,0.114345
0.927240,0.065351,-0.008827,-0.001867,0.100000,0.100963,0.108887,0.114275
0.927206,0.066662,-0.008825,-0.001838,0.100000,0.100948,0.108887,0.114252
0.926905,0.067850,-0.008851,-0.001805,0.100000,0.100932,0.108909,0.114260
0.926106,0.068527,-0.008860,-0.001760,0.100000,0.100909,0.108909,0.114229
0.925152,0.069855,-0.008892,-0.001687,0.100000,0.100872,0.108895,0.114182
0.924070,0.071310,-0.008831,-0.001673,0.100000,0.100865,0.108880,0.114174
0.923021,0.073208,-0.008864,-0.001688,0.100000,0.100873,0.108873,0.114198
0.922715,0.074053,-0.008823,-0.001724,0.100000,0.100892,0.108873,0.114205
0.922746,0.074546,-0.008707,-0.001742,0.100000,0.100902,0.108865,0.114198
0.923029,0.075025,-0.008508,-0.001805,0.100000,0.100934,0.108872,0.114198
0.923409,0.075691,-0.008520,-0.001805,0.100000,0.100935,0.108872,0.114198
0.923714,0.075897,-0.008589,-0.001770,0.100000,0.100917,0.108880,0.114190
0.923861,0.075913,-0.008775,-0.001710,0.100000,0.100886,0.108880,0.114182
0.923690,0.075982,-0.009024,-0.001640,0.100000,0.100849,0.108880,0.114182
0.923420,0.075867,-0.009064,-0.001624,0.100000,0.100841,0.108880,0.114182
0.923194,0.075561,-0.009076,-0.001619,0.100000,0.100838,0.108880,0.114182
0.923106,0.075158,-0.008970,-0.001647,0.100000,0.100853,0.108880,0.114182
0.923188,0.074589,-0.008852,-0.001677,0.100000,0.100868,0.108880,0.114182
0.923332,0.073802,-0.008646,-0.001737,0.100000,0.100899,0.108880,0.114182
0.923498,0.072946,-0.008618,-0.001749,0.100000,0.100905,0.108880,0.114182
0.923485,0.072001,-0.008685,-0.001731,0.100000,0.100895,0.108880,0.114182
0.923374,0.070908,-0.008794,-0.001701,0.100000,0.100880,0.108880,0.114182
0.923180,0.069720,-0.008943,-0.001658,0.100000,0.100857,0.108880,0.114182
0.923028,0.068464,-0.009007,-0.001639,0.100000,0.100847,0.108880,0.114182
0.922960,0.067086,-0.009002,-0.001633,0.100000,0.100843,0.108880,0.114182
0.923006,0.065565,-0.008912,-0.001659,0.100000,0.100857,0.108880,0.114182
0.923062,0.063940,-0.008813,-0.001687,0.100000,0.100871,0.108880,0.114182
0.923203,0.062113,-0.008709,-0.001715,0.100000,0.100885,0.108880,0.114182
0.923222,0.060161,-0.008686,-0.001726,0.100000,0.100890,0.108880,0.114182
0.923254,0.058062,-0.008737,-0.001711,0.100000,0.100882,0.108880,0.114182
0.923394,0.056126,-0.008767,-0.001718,0.100000,0.100885,0.108865,0.114182
0.923519,0.053845,-0.008837,-0.001693,0.100000,0.100872,0.108865,0.114182
0.923680,0.051445,-0.008767,-0.001714,0.100000,0.100882,0.108865,0.114182
0.923915,0.049080,-0.008866,-0.001685,0.100000,0.100867,0.108865,0.114182
0.924075,0.046448,-0.008876,-0.001683,0.100000,0.100865,0.108865,0.114182
0.924164,0.043914,-0.008871,-0.001685,0.100000,0.100866,0.108865,0.114190
0.924167,0.041414,-0.008827,-0.001702,0.100000,0.100874,0.108865,0.114190
0.924163,0.038694,-0.008817,-0.001700,0.100000,0.100872,0.108865,0.114190
0.924065,0.035855,-0.008735,-0.001724,0.100000,0.100884,0.108865,0.114190
0.923913,0.032993,-0.008706,-0.001713,0.100000,0.100878,0.108872,0.114182
0.923819,0.029977,-0.008707,-0.001724,0.100000,0.100883,0.108865,0.114182
0.923771,0.026827,-0.008690,-0.001732,0.100000,0.100887,0.108858,0.114190
0.923732,0.023580,-0.008728,-0.001736,0.100000,0.100888,0.108850,0.114190
0.923700,0.020176,-0.008745,-0.001727,0.100000,0.100883,0.108850,0.114190
0.923670,0.016741,-0.008755,-0.001733,0.100000,0.100885,0.108850,0.114198
0.923665,0.013229,-0.008794,-0.001766,0.100000,0.100901,0.108814,0.114198
0.923785,0.009644,-0.008951,-0.001828,0.100000,0.100932,0.108725,0.114190
0.923927,0.006150,-0.009085,-0.001806,0.100000,0.100920,0.108747,0.114190
0.923935,0.002567,-0.008890,-0.001770,0.100000,0.100901,0.108887,0.114174
0.924234,-0.000038,-0.008409,-0.001823,0.100000,0.100928,0.109035,0.114213
0.924236,-0.002218,-0.008648,-0.001800,0.100000,0.100917,0.109109,0.114298
0.924307,-0.003673,-0.008338,-0.001843,0.100000,0.100939,0.109131,0.114283
0.924601,-0.003813,-0.008232,-0.001787,0.100000,0.100911,0.109175,0.114260
0.924817,-0.003526,-0.008360,-0.001709,0.100000,0.100872,0.109123,0.114213
0.925056,-0.002913,-0.008424,-0.001717,0.100000,0.100877,0.108924,0.114097
0.925385,-0.001761,-0.008430,-0.001632,0.100000,0.100834,0.108850,0.114028
0.925577,-0.001241,-0.008577,-0.001566,0.100000,0.100802,0.108909,0.114089
0.925696,-0.000739,-0.008514,-0.001560,0.100000,0.100799,0.108976,0.114205
0.925278,-0.000033,-0.008525,-0.001499,0.100000,0.100769,0.109013,0.114244
0.924698,0.000824,-0.008157,-0.001401,0.100000,0.100720,0.109101,0.114190
0.923793,0.002514,-0.007766,-0.001369,0.100000,0.100704,0.109138,0.114097
0.922631,0.005195,-0.008172,-0.001410,0.100000,0.100726,0.109020,0.114144
0.921829,0.008505,-0.008370,-0.001190,0.100000,0.100614,0.109013,0.114058
0.920399,0.011858,-0.007680,-0.001361,0.100000,0.100702,0.109013,0.114043
0.919134,0.014734,-0.007669,-0.001372,0.100000,0.100709,0.109013,0.114043
0.917466,0.017442,-0.007596,-0.001380,0.100000,0.100713,0.109013,0.114043
0.915591,0.019400,-0.007648,-0.001381,0.100000,0.100714,0.109013,0.114035
0.913749,0.020786,-0.007752,-0.001337,0.100000,0.100692,0.109013,0.114043
0.911885,0.022270,-0.007563,-0.001399,0.100000,0.100724,0.109013,0.114051
0.910182,0.023091,-0.007651,-0.001371,0.100000,0.100709,0.109013,0.114043
0.908672,0.023413,-0.007542,-0.001402,0.100000,0.100726,0.109013,0.114043
